WHSE DSP_LOCN   LOCN_PICK_SEQ            SKU_BRCD
0309 88888888   ZZZZZZZZ                 960270236
0309 88888888   ZZZZZZZZ                 960278966
0309 88888888   ZZZZZZZZ                 960279043
0309 88888888   ZZZZZZZZ                 960279067
0309 88888888   ZZZZZZZZ                 960279117
0309 88888888   ZZZZZZZZ                 960139992
0309 88888888   ZZZZZZZZ                 960289424
0309 88888888   ZZZZZZZZ                 960092475
0309 88888888   ZZZZZZZZ                 960094317
0309 88888888   ZZZZZZZZ                 960094326
0309 88888888   ZZZZZZZZ                 960094373
0309 88888888   ZZZZZZZZ                 960094520
0309 88888888   ZZZZZZZZ                 960278379
0309 88888888   ZZZZZZZZ                 960092376
0309 88888888   ZZZZZZZZ                 960092380
0309 88888888   ZZZZZZZZ                 960092391
0309 88888888   ZZZZZZZZ                 960092414
0309 88888888   ZZZZZZZZ                 960092421
0309 88888888   ZZZZZZZZ                 960092432
0309 88888888   ZZZZZZZZ                 960268535
0309 88888888   ZZZZZZZZ                 960268589
0309 88888888   ZZZZZZZZ                 960268592
0309 88888888   ZZZZZZZZ                 960268640
0309 88888888   ZZZZZZZZ                 960091473
0309 88888888   ZZZZZZZZ                 960092374
0309 88888888   ZZZZZZZZ                 960063763
0309 88888888   ZZZZZZZZ                 960140793
0309 88888888   ZZZZZZZZ                 960136496
0309 88888888   ZZZZZZZZ                 960136848
0309 88888888   ZZZZZZZZ                 960128523
0309 88888888   ZZZZZZZZ                 960128682
0309 88888888   ZZZZZZZZ                 960158391
0309 88888888   ZZZZZZZZ                 960158402
0309 88888888   ZZZZZZZZ                 960126816
0309 88888888   ZZZZZZZZ                 960061648
0309 88888888   ZZZZZZZZ                 960062165
0309 88888888   ZZZZZZZZ                 960063475
0309 88888888   ZZZZZZZZ                 960105923
0309 88888888   ZZZZZZZZ                 960105925
0309 88888888   ZZZZZZZZ                 960244331
0309 88888888   ZZZZZZZZ                 960154982
0309 88888888   ZZZZZZZZ                 960154984
0309 88888888   ZZZZZZZZ                 960157710
0309 88888888   ZZZZZZZZ                 960100410
0309 88888888   ZZZZZZZZ                 960100480
0309 88888888   ZZZZZZZZ                 960088359
0309 88888888   ZZZZZZZZ                 960088534
0309 88888888   ZZZZZZZZ                 960089591
0309 88888888   ZZZZZZZZ                 960105657
0309 88888888   ZZZZZZZZ                 960268646
0309 88888888   ZZZZZZZZ                 960268761
0309 88888888   ZZZZZZZZ                 960099003
0309 88888888   ZZZZZZZZ                 960099780
0309 88888888   ZZZZZZZZ                 960099782
0309 88888888   ZZZZZZZZ                 960100297
0309 88888888   ZZZZZZZZ                 960268597
0309 88888888   ZZZZZZZZ                 960268606
0309 88888888   ZZZZZZZZ                 960268625
0309 88888888   ZZZZZZZZ                 960268627
0309 88888888   ZZZZZZZZ                 960268633
0309 88888888   ZZZZZZZZ                 960268644
0309 88888888   ZZZZZZZZ                 960268531
0309 88888888   ZZZZZZZZ                 960268537
0309 88888888   ZZZZZZZZ                 960268550
0309 88888888   ZZZZZZZZ                 960268566
0309 88888888   ZZZZZZZZ                 960268568
0309 88888888   ZZZZZZZZ                 960268595
0309 88888888   ZZZZZZZZ                 960154986
0309 88888888   ZZZZZZZZ                 960155569
0309 88888888   ZZZZZZZZ                 960155735
0309 88888888   ZZZZZZZZ                 960157704
0309 88888888   ZZZZZZZZ                 960146049
0309 88888888   ZZZZZZZZ                 960268520
0309 88888888   ZZZZZZZZ                 960088360
0309 88888888   ZZZZZZZZ                 960089525
0309 88888888   ZZZZZZZZ                 960106803
0309 88888888   ZZZZZZZZ                 960244333
0309 88888888   ZZZZZZZZ                 960244335
0309 88888888   ZZZZZZZZ                 960244345
0309 88888888   ZZZZZZZZ                 960061989
0309 88888888   ZZZZZZZZ                 960140381
0309 88888888   ZZZZZZZZ                 960141816
0309 88888888   ZZZZZZZZ                 960142756
0309 88888888   ZZZZZZZZ                 960085907
0309 88888888   ZZZZZZZZ                 960085914
0309 88888888   ZZZZZZZZ                 188510028
0309 88888888   ZZZZZZZZ                 960168630
0309 88888888   ZZZZZZZZ                 960168632
0309 88888888   ZZZZZZZZ                 960168634
0309 88888888   ZZZZZZZZ                 960170771
0309 88888888   ZZZZZZZZ                 960171228
0309 88888888   ZZZZZZZZ                 188090003
0309 88888888   ZZZZZZZZ                 188100338
0309 88888888   ZZZZZZZZ                 188150168
0309 88888888   ZZZZZZZZ                 188290189
0309 88888888   ZZZZZZZZ                 188290194
0309 88888888   ZZZZZZZZ                 188500028
0309 88888888   ZZZZZZZZ                 960084240
0309 88888888   ZZZZZZZZ                 960084720
0309 88888888   ZZZZZZZZ                 186680002
0309 88888888   ZZZZZZZZ                 186680053
0309 88888888   ZZZZZZZZ                 186800004
0309 88888888   ZZZZZZZZ                 188010125
0309 88888888   ZZZZZZZZ                 960105558
0309 88888888   ZZZZZZZZ                 960105595
0309 88888888   ZZZZZZZZ                 960105658
0309 88888888   ZZZZZZZZ                 960106009
0309 88888888   ZZZZZZZZ                 960082119
0309 88888888   ZZZZZZZZ                 960082937
0309 88888888   ZZZZZZZZ                 960149943
0309 88888888   ZZZZZZZZ                 960151579
0309 88888888   ZZZZZZZZ                 960289423
0309 88888888   ZZZZZZZZ                 960270191
0309 88888888   ZZZZZZZZ                 960270192
0309 88888888   ZZZZZZZZ                 960104012
0309 88888888   ZZZZZZZZ                 960268636
0309 88888888   ZZZZZZZZ                 960268638
0309 88888888   ZZZZZZZZ                 960268645
0309 88888888   ZZZZZZZZ                 960149903
0309 88888888   ZZZZZZZZ                 960149904
0309 88888888   ZZZZZZZZ                 960268557
0309 88888888   ZZZZZZZZ                 960268563
0309 88888888   ZZZZZZZZ                 960268565
0309 88888888   ZZZZZZZZ                 960268594
0309 88888888   ZZZZZZZZ                 960268622
0309 88888888   ZZZZZZZZ                 960268632
0309 88888888   ZZZZZZZZ                 960268507
0309 88888888   ZZZZZZZZ                 960268513
0309 88888888   ZZZZZZZZ                 960268515
0309 88888888   ZZZZZZZZ                 960268540
0309 88888888   ZZZZZZZZ                 960268546
0309 88888888   ZZZZZZZZ                 960268555
0309 88888888   ZZZZZZZZ                 960094537
0309 88888888   ZZZZZZZZ                 960278383
0309 88888888   ZZZZZZZZ                 960278898
0309 88888888   ZZZZZZZZ                 960279039
0309 88888888   ZZZZZZZZ                 960279112
0309 88888888   ZZZZZZZZ                 960128243
0309 88888888   ZZZZZZZZ                 960094314
0309 88888888   ZZZZZZZZ                 960094323
0309 88888888   ZZZZZZZZ                 960094325
0309 88888888   ZZZZZZZZ                 960094456
0309 88888888   ZZZZZZZZ                 960094529
0309 88888888   ZZZZZZZZ                 960094532
0309 88888888   ZZZZZZZZ                 960092426
0309 88888888   ZZZZZZZZ                 960092428
0309 88888888   ZZZZZZZZ                 960092443
0309 88888888   ZZZZZZZZ                 960092455
0309 88888888   ZZZZZZZZ                 960092465
0309 88888888   ZZZZZZZZ                 960094302
0309 88888888   ZZZZZZZZ                 960137348
0309 88888888   ZZZZZZZZ                 960137854
0309 88888888   ZZZZZZZZ                 960090697
0309 88888888   ZZZZZZZZ                 960091571
0309 88888888   ZZZZZZZZ                 960092379
0309 88888888   ZZZZZZZZ                 960092408
0309 88888888   ZZZZZZZZ                 960145435
0309 88888888   ZZZZZZZZ                 960134904
0309 88888888   ZZZZZZZZ                 960135788
0309 88888888   ZZZZZZZZ                 960137265
0309 88888888   ZZZZZZZZ                 960137341
0309 88888888   ZZZZZZZZ                 960137345
0309 88888888   ZZZZZZZZ                 960062760
0309 88888888   ZZZZZZZZ                 960141729
0309 88888888   ZZZZZZZZ                 960142364
0309 88888888   ZZZZZZZZ                 960142755
0309 88888888   ZZZZZZZZ                 960142879
0309 88888888   ZZZZZZZZ                 960143175
0309 88888888   ZZZZZZZZ                 960088682
0309 88888888   ZZZZZZZZ                 960090084
0309 88888888   ZZZZZZZZ                 960106617
0309 88888888   ZZZZZZZZ                 960061317
0309 88888888   ZZZZZZZZ                 960061672
0309 88888888   ZZZZZZZZ                 960062500
0309 88888888   ZZZZZZZZ                 188550233
0309 88888888   ZZZZZZZZ                 960169805
0309 88888888   ZZZZZZZZ                 960085554
0309 88888888   ZZZZZZZZ                 960085634
0309 88888888   ZZZZZZZZ                 960085865
0309 88888888   ZZZZZZZZ                 960087966
0309 88888888   ZZZZZZZZ                 188290011
0309 88888888   ZZZZZZZZ                 188290135
0309 88888888   ZZZZZZZZ                 188290184
0309 88888888   ZZZZZZZZ                 188290270
0309 88888888   ZZZZZZZZ                 188510083
0309 88888888   ZZZZZZZZ                 188530004
0309 88888888   ZZZZZZZZ                 188100377
0309 88888888   ZZZZZZZZ                 188150028
0309 88888888   ZZZZZZZZ                 188150036
0309 88888888   ZZZZZZZZ                 188150074
0309 88888888   ZZZZZZZZ                 188150167
0309 88888888   ZZZZZZZZ                 188250177
0309 88888888   ZZZZZZZZ                 960278382
0309 88888888   ZZZZZZZZ                 960278393
0309 88888888   ZZZZZZZZ                 960278897
0309 88888888   ZZZZZZZZ                 186690092
0309 88888888   ZZZZZZZZ                 186850098
0309 88888888   ZZZZZZZZ                 188010057
0309 88888888   ZZZZZZZZ                 960092437
0309 88888888   ZZZZZZZZ                 960094303
0309 88888888   ZZZZZZZZ                 960094316
0309 88888888   ZZZZZZZZ                 960094521
0309 88888888   ZZZZZZZZ                 960094528
0309 88888888   ZZZZZZZZ                 960094531
0309 88888888   ZZZZZZZZ                 960268643
0309 88888888   ZZZZZZZZ                 960091229
0309 88888888   ZZZZZZZZ                 960092371
0309 88888888   ZZZZZZZZ                 960092388
0309 88888888   ZZZZZZZZ                 960092407
0309 88888888   ZZZZZZZZ                 960092413
0309 88888888   ZZZZZZZZ                 960268547
0309 88888888   ZZZZZZZZ                 960268548
0309 88888888   ZZZZZZZZ                 960268556
0309 88888888   ZZZZZZZZ                 960268562
0309 88888888   ZZZZZZZZ                 960268588
0309 88888888   ZZZZZZZZ                 960268621
0309 88888888   ZZZZZZZZ                 960129625
0309 88888888   ZZZZZZZZ                 960130027
0309 88888888   ZZZZZZZZ                 960268516
0309 88888888   ZZZZZZZZ                 960268521
0309 88888888   ZZZZZZZZ                 960268536
0309 88888888   ZZZZZZZZ                 960087811
0309 88888888   ZZZZZZZZ                 960090085
0309 88888888   ZZZZZZZZ                 960124275
0309 88888888   ZZZZZZZZ                 960144436
0309 88888888   ZZZZZZZZ                 960146974
0309 88888888   ZZZZZZZZ                 960128681
0309 88888888   ZZZZZZZZ                 188530124
0309 88888888   ZZZZZZZZ                 960168879
0309 88888888   ZZZZZZZZ                 960169085
0309 88888888   ZZZZZZZZ                 960169689
0309 88888888   ZZZZZZZZ                 960169806
0309 88888888   ZZZZZZZZ                 960169808
0309 88888888   ZZZZZZZZ                 188150218
0309 88888888   ZZZZZZZZ                 188300075
0309 88888888   ZZZZZZZZ                 188500002
0309 88888888   ZZZZZZZZ                 188510001
0309 88888888   ZZZZZZZZ                 188510082
0309 88888888   ZZZZZZZZ                 188510194
0309 88888888   ZZZZZZZZ                 188100379
0309 88888888   ZZZZZZZZ                 188150016
0309 88888888   ZZZZZZZZ                 188150022
0309 88888888   ZZZZZZZZ                 188150031
0309 88888888   ZZZZZZZZ                 188150038
0309 88888888   ZZZZZZZZ                 188150090
0309 88888888   ZZZZZZZZ                 960106118
0309 88888888   ZZZZZZZZ                 186360032
0309 88888888   ZZZZZZZZ                 186640009
0309 88888888   ZZZZZZZZ                 186680005
0309 88888888   ZZZZZZZZ                 186800057
0309 88888888   ZZZZZZZZ                 188010032
0309 88888888   ZZZZZZZZ                 960082587
0309 88888888   ZZZZZZZZ                 960083245
0309 88888888   ZZZZZZZZ                 960085553
0309 88888888   ZZZZZZZZ                 960103089
0309 88888888   ZZZZZZZZ                 960106078
0309 88888888   ZZZZZZZZ                 960106107
0309 88888888   ZZZZZZZZ                 960081687
0309 88888888   ZZZZZZZZ                 960081938
